case_id,case_number,date_time,primary_type,description,location_description,district,ward,criminal_id,
10281886,HY470187,10/21/2015 02:38:00 AM,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,7,17,65,
10281888,HY470172,10/21/2015 02:00:00 AM,BATTERY,SIMPLE,SIDEWALK,14,1,72,
10281889,HY470189,10/21/2015 03:10:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,5,34,62,
10281890,HY470173,10/21/2015 12:58:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,11,28,7,
10281894,HY470188,10/21/2015 02:50:00 AM,NARCOTICS,POSS: HEROIN(WHITE),STREET,7,17,5,
10281896,HY470192,10/21/2015 02:54:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,10,24,36,
10281914,HY470193,10/21/2015 03:00:00 AM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GAS STATION,14,35,78,
10265609,HY430054,09/19/2015 06:01:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,11,24,7,
10281927,HY470160,10/21/2015 01:38:00 AM,ASSAULT,SIMPLE,SIDEWALK,14,1,123,
10281938,HY470208,10/21/2015 04:13:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,4,10,20,
10281945,HY469232,10/20/2015 11:50:00 AM,THEFT,$500 AND UNDER,GROCERY FOOD STORE,1,2,68,
10281949,HY470214,10/21/2015 03:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3,5,60,
10282061,HY470256,10/21/2015 06:31:00 AM,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,9,16,153,
10282099,HY470285,10/19/2015 06:30:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,8,14,164,
10282124,HY469332,10/19/2015 05:00:00 PM,ASSAULT,SIMPLE,PARK PROPERTY,4,8,80,
10282176,HY470300,10/21/2015 08:13:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,6,21,31,
10282206,HY470225,10/21/2015 05:30:00 AM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),14,1,72,
10282209,HY470344,10/21/2015 09:05:00 AM,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,7,6,65,
10282264,HY470310,10/21/2015 08:08:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,4,10,13,
10282293,HY470434,10/21/2015 10:00:00 AM,NARCOTICS,FOUND SUSPECT NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),10,24,36,
10282303,HY470378,10/21/2015 09:00:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,9,11,76,
10282336,HY470353,10/21/2015 08:26:00 AM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,2,3,66,
10282351,HY470271,10/21/2015 07:25:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,6,8,31,
10282355,HY470448,10/21/2015 10:15:00 AM,CRIMINAL TRESPASS,TO VEHICLE,SIDEWALK,8,16,39,
10282356,HY470458,10/21/2015 10:11:00 AM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,7,6,87,
10282369,HY470389,10/21/2015 09:02:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,8,15,134,
10282372,HY470497,10/21/2015 10:45:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,11,28,7,
10282380,HY470427,10/18/2015 03:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,5,9,9,
10282381,HY470411,10/21/2015 09:43:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,3,20,55,
10282403,HY470545,10/21/2015 10:45:00 AM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,11,24,7,
10282438,HY470535,10/21/2015 10:30:00 AM,ASSAULT,AGG PRO.EMP: HANDGUN,"SCHOOL, PUBLIC, BUILDING",5,21,102,
10282449,HY470583,10/21/2015 11:35:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,11,28,7,
10282475,HY470502,10/20/2015 05:30:00 PM,BATTERY,SIMPLE,SIDEWALK,4,8,13,
10282516,HY470476,10/20/2015 03:45:00 PM,BATTERY,SIMPLE,SIDEWALK,4,7,13,
10282541,HY470616,10/21/2015 12:15:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",8,16,14,
10282548,HY470609,10/21/2015 12:11:00 PM,BATTERY,SIMPLE,SIDEWALK,1,2,113,
10282567,HY470579,10/21/2015 10:30:00 AM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",5,6,9,
10282581,HY470566,10/21/2015 08:30:00 AM,THEFT,OVER $500,RESTAURANT,1,42,68,
10282643,HY470576,10/21/2015 09:55:00 AM,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,4,8,20,
10282650,HY470691,10/21/2015 01:00:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,11,27,7,
10282688,HY470725,10/21/2015 01:23:00 PM,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,7,16,86,
10282731,HY470631,10/21/2015 12:30:00 PM,ASSAULT,SIMPLE,SIDEWALK,3,6,57,
10282760,HY470750,10/21/2015 01:48:00 PM,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,11,27,7,
10282784,HY470787,10/21/2015 01:30:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,11,28,7,
10282804,HY470723,08/07/2015 04:50:00 PM,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,9,3,124,
10282816,HY470805,10/21/2015 02:20:00 PM,CRIMINAL TRESPASS,TO LAND,LIBRARY,1,2,23,
10282823,HY470717,08/10/2015 07:56:00 PM,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,4,10,105,
10282827,HY470529,10/21/2015 10:50:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,10,24,36,
10282834,HY470716,08/07/2015 02:00:00 PM,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,6,6,146,
10282835,HY470784,10/21/2015 01:28:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,5,34,9,
10282862,HY470766,10/21/2015 01:20:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,2,4,33,
10282876,HY470515,10/21/2015 10:44:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,8,23,134,
10282895,HY470807,10/21/2015 01:40:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,11,24,130,
10282897,HY470857,10/21/2015 02:50:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,2,68,
10282907,HY470948,10/21/2015 03:45:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,6,21,12,
10282910,HY470875,10/21/2015 02:50:00 PM,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",12,26,30,
10282911,HY470899,10/21/2015 03:26:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,11,28,7,
10282918,HY470967,10/21/2015 04:30:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,3,6,44,
10282920,HY470840,10/21/2015 01:03:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,8,13,96,
10282929,HY470951,10/21/2015 03:35:00 PM,NARCOTICS,POSS: HEROIN(WHITE),STREET,11,24,7,
10282945,HY470911,10/21/2015 02:47:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,42,68,
10282948,HY470819,10/20/2015 01:00:00 PM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,GROCERY FOOD STORE,9,11,124,
10282952,HY470860,10/21/2015 02:52:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,6,21,15,
10282963,HY470946,10/21/2015 03:50:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,11,24,7,
10282984,HY470952,10/21/2015 03:55:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,5,9,29,
10282989,HY470950,10/21/2015 02:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3,6,60,
10282996,HY470684,10/19/2015 02:00:00 PM,THEFT,OVER $500,RESIDENCE,12,2,25,
10283018,HY471082,10/21/2015 05:34:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,11,28,7,
10283021,HY471076,10/21/2015 05:10:00 PM,BATTERY,SIMPLE,STREET,1,42,113,
10283024,HY471100,10/21/2015 05:19:00 PM,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,7,15,101,
10283033,HY471122,10/08/2015 07:30:00 AM,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",12,2,25,
10283036,HY470994,10/21/2015 04:53:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,10,22,36,
10283051,HY471026,10/21/2015 04:32:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,6,21,15,
10283083,HY471089,10/21/2015 04:53:00 PM,ASSAULT,AGGRAVATED: OTHER FIREARM,SIDEWALK,7,3,22,
10283090,HY471126,10/21/2015 05:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,OTHER,7,3,101,
10283093,HY471041,10/21/2015 04:10:00 PM,NARCOTICS,POS: HYPODERMIC NEEDLE,PARKING LOT/GARAGE(NON.RESID.),8,23,27,
10283095,HY471149,10/21/2015 06:30:00 AM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,8,13,134,
10283115,HY471098,10/21/2015 05:50:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,2,4,61,
10283117,HY471061,10/21/2015 05:19:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,2,68,
10283129,HY471194,10/21/2015 06:50:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,11,28,7,
10283130,HY471171,10/21/2015 06:22:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,2,4,66,
10283136,HY470957,10/21/2015 04:00:00 PM,THEFT,$500 AND UNDER,GROCERY FOOD STORE,2,3,61,
10283139,HY471155,10/21/2015 06:12:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,ABANDONED BUILDING,11,24,7,
10023064,HY212640,04/06/2015 05:27:00 PM,BATTERY,SIMPLE,RESIDENCE,7,16,3,
10283151,HY471232,10/21/2015 07:15:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,8,15,52,
10283160,HY471202,10/21/2015 06:27:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,8,15,96,
10283167,HY471242,10/21/2015 06:46:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,14,35,95,
10283169,HY471219,10/21/2015 06:43:00 PM,OTHER OFFENSE,PAROLE VIOLATION,ALLEY,9,11,76,
10283170,HY471269,10/21/2015 07:32:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,6,21,12,
10283172,HY471261,10/21/2015 07:30:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,10,24,36,
10283184,HY471282,10/21/2015 07:40:00 PM,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,1,42,23,
10283188,HY471253,10/21/2015 07:05:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),8,18,27,
10283216,HY471010,10/21/2015 04:35:00 PM,THEFT,RETAIL THEFT,DRUG STORE,4,8,18,
10283230,HY471339,10/21/2015 08:13:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",14,35,1,
10283238,HY471336,10/21/2015 08:07:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,8,15,27,
10283239,HY471337,10/21/2015 08:50:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,9,14,28,
10283243,HY471368,10/21/2015 09:00:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,4,10,106,
10283251,HY471325,10/21/2015 08:00:00 PM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,11,28,17,
10283259,HY471237,10/21/2015 07:20:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,6,17,15,
10283263,HY471315,10/21/2015 08:35:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,7,6,3,
10283268,HY471374,10/21/2015 09:00:00 PM,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,STREET,6,21,12,
10283271,HY471371,10/21/2015 08:41:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,7,6,119,
10283272,HY471304,10/21/2015 07:59:00 PM,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE-GARAGE,7,17,5,
10283273,HY471281,10/21/2015 07:53:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,11,2,7,
10283285,HY471386,10/21/2015 09:40:00 PM,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,1,42,156,
10283300,HY471398,10/21/2015 09:45:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,11,28,7,
10283302,HY471208,10/21/2015 05:39:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),4,10,13,
10283304,HY471413,10/21/2015 09:50:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,10,24,16,
10283305,HY471407,10/21/2015 09:50:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,11,27,7,
10283307,HY471406,10/21/2015 09:48:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,8,23,63,
10283310,HY471319,10/21/2015 08:34:00 PM,CRIMINAL DAMAGE,TO STATE SUP PROP,POLICE FACILITY/VEH PARKING LOT,2,3,128,
10283318,HY471420,10/21/2015 10:03:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,7,20,86,
10283321,HY471408,10/21/2015 09:43:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,3,5,32,
10283324,HY471435,10/21/2015 10:20:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,9,11,19,
10283334,HY471434,10/21/2015 09:35:00 PM,NARCOTICS,POSS: HEROIN(WHITE),STREET,7,15,5,
10283338,HY471442,10/21/2015 10:10:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,10,24,36,
10283339,HY471465,10/21/2015 11:13:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,10,24,36,
10283340,HY471292,10/21/2015 07:19:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,3,5,46,
10283341,HY471424,10/21/2015 09:14:00 PM,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,6,18,31,
10283342,HY471469,10/21/2015 11:32:00 PM,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,8,15,63,
10283363,HY471451,10/21/2015 10:10:00 PM,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,9,3,124,
10283366,HY471502,10/22/2015 12:31:00 AM,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,9,16,69,
10283375,HY471504,10/22/2015 01:01:00 AM,NARCOTICS,POSS: HEROIN(WHITE),STREET,7,15,5,
10283392,HY471477,10/21/2015 11:10:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,8,15,42,
10283409,HY471525,10/22/2015 01:46:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,8,15,63,
10283410,HY471257,10/21/2015 06:02:00 PM,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,5,34,8,
10283413,HY471505,10/22/2015 01:00:00 AM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,8,15,42,
10283415,HY471511,10/22/2015 12:56:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,4,10,24,
10283427,HY471495,10/21/2015 11:44:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,9,16,112,
10283429,HY471501,10/22/2015 12:05:00 AM,THEFT,$500 AND UNDER,CONSTRUCTION SITE,2,4,61,
10283436,HY471535,10/22/2015 02:21:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,10,24,16,
10283450,HY470647,10/21/2015 12:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,4,7,13,
10283475,HY471579,10/22/2015 05:20:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,4,10,13,
10283480,HY471595,10/22/2015 05:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,8,18,14,
10283544,HY471616,10/22/2015 07:12:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,14,26,72,
10283666,HY471665,10/22/2015 08:21:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,11,28,130,
10283719,HY471625,10/22/2015 07:30:00 AM,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,10,12,16,
10283777,HY471708,10/22/2015 08:15:00 AM,BATTERY,SIMPLE,SMALL RETAIL STORE,8,15,14,
10283815,HY471752,10/22/2015 08:35:00 AM,CRIMINAL TRESPASS,TO LAND,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,11,24,50,
10283863,HY471720,10/22/2015 08:19:00 AM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,11,28,7,
10283871,HY471778,10/22/2015 09:50:00 AM,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,11,28,43,
10283872,HY471753,10/15/2015 11:00:00 PM,THEFT,FROM BUILDING,HOTEL/MOTEL,1,42,68,
10283879,HY471674,10/22/2015 08:05:00 AM,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,11,27,7,
10283888,HY471706,10/22/2015 08:00:00 AM,NARCOTICS,POSS: PCP,APARTMENT,10,24,36,
10283900,HY471722,10/22/2015 08:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,7,16,3,
10283912,HY471666,10/22/2015 07:11:00 AM,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,10,24,36,
10283922,HY471693,10/22/2015 08:55:00 AM,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",4,8,13,
10283942,HY471784,10/22/2015 09:50:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,11,28,130,
10283961,HY471844,10/22/2015 09:30:00 AM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,42,68,
10283967,HY471676,10/22/2015 08:36:00 AM,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,SIDEWALK,11,24,47,
10283968,HY471715,10/22/2015 08:59:00 AM,CRIMINAL TRESPASS,TO LAND,RESIDENCE,4,7,51,
10283986,HY471808,10/22/2015 10:10:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,9,20,28,
10283996,HY471870,10/22/2015 11:11:00 AM,NARCOTICS,POSS: CRACK,STREET,11,28,7,
10284004,HY471840,10/22/2015 10:42:00 AM,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,5,9,97,
10284015,HY471873,10/22/2015 11:00:00 AM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",8,13,14,
10284051,HY471737,10/22/2015 06:40:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,"SCHOOL, PUBLIC, GROUNDS",9,14,76,
10284084,HY471805,10/22/2015 10:01:00 AM,ASSAULT,AGG PO HANDS NO/MIN INJURY,CONVENIENCE STORE,7,15,22,
10284097,HY471832,07/27/2015 09:00:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,BANK,6,21,146,
10284184,HY471836,10/22/2015 10:16:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,ABANDONED BUILDING,7,16,84,
10284209,HY471889,10/22/2015 11:26:00 AM,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,6,21,81,
10284217,HY472001,10/22/2015 12:56:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,11,2,7,
10284240,HY471934,10/22/2015 11:55:00 AM,NARCOTICS,FORFEIT PROPERTY,SIDEWALK,6,21,12,
10284247,HY471993,10/22/2015 12:19:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,12,2,10,
10284258,HY472018,10/22/2015 01:15:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS STOP,12,27,10,
10284263,HY472024,10/22/2015 01:20:00 PM,THEFT,$500 AND UNDER,SIDEWALK,10,24,2,
10284277,HY471982,10/22/2015 12:05:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,11,27,38,
10284315,HY472054,10/22/2015 01:06:00 PM,BATTERY,SIMPLE,CTA TRAIN,1,2,113,
10284324,HY471953,10/22/2015 12:05:00 PM,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,9,16,76,
10284398,HY472062,10/22/2015 01:20:00 PM,NARCOTICS,POSS: PCP,STREET,11,28,7,
10284403,HY472096,10/22/2015 01:43:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,7,17,5,
10284412,HY472103,10/22/2015 02:10:00 PM,CRIMINAL TRESPASS,TO LAND,RESIDENCE,12,2,34,
10284423,HY472126,10/22/2015 01:59:00 PM,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESIDENTIAL YARD (FRONT/BACK),8,16,83,
10284424,HY472108,10/22/2015 01:15:00 PM,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",2,3,61,
10284426,HY472167,10/22/2015 03:15:00 PM,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,1,3,23,
10284428,HY472144,10/22/2015 02:15:00 PM,PUBLIC PEACE VIOLATION,MOB ACTION,"SCHOOL, PUBLIC, BUILDING",4,8,35,
10284429,HY472150,10/22/2015 02:56:00 PM,NARCOTICS,MANU/DELIVER:CRACK,STREET,12,2,10,
10284432,HY472152,10/22/2015 02:40:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA STATION,8,23,52,
10284445,HY472140,10/22/2015 02:20:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,11,24,130,
10284446,HY472133,10/22/2015 02:40:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,11,24,130,
10284447,HY471772,10/21/2015 01:02:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,11,28,130,
10284448,HY472095,10/22/2015 12:49:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,4,8,94,
10284451,HY472191,10/22/2015 01:38:00 PM,CRIMINAL TRESPASS,TO LAND,GAS STATION,7,6,84,
10284457,HY472160,10/22/2015 01:53:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,5,9,8,
10284463,HY472232,10/22/2015 03:55:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,2,3,66,
10284464,HY472205,10/22/2015 02:50:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,11,27,38,
10284465,HY472025,10/13/2015 02:34:00 PM,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,6,21,146,
10284466,HY472168,10/22/2015 01:31:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,7,3,22,
10284467,HY472237,10/22/2015 03:42:00 PM,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,11,28,7,
10284469,HY472206,10/22/2015 09:45:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,8,18,134,
10284472,HY472165,10/22/2015 02:55:00 PM,BATTERY,SIMPLE,SIDEWALK,9,14,28,
10284475,HY472222,10/22/2015 03:40:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,2,3,33,
10284476,HY472291,10/22/2015 04:18:00 PM,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,14,26,150,
10284477,HY472220,10/22/2015 03:45:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,42,68,
10284509,HY472322,10/22/2015 04:45:00 PM,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,11,28,7,
10284517,HY472136,10/22/2015 02:24:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,9,16,112,
10284520,HY472287,10/22/2015 04:09:00 PM,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,11,27,7,
10284523,HY472214,10/22/2015 03:38:00 PM,ASSAULT,SIMPLE,CTA STATION,8,23,83,
10284530,HY472318,10/22/2015 04:26:00 PM,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,4,10,106,
11859671,JC471500,10/13/2019 06:50:00 PM,NARCOTICS,POSS: CRACK,POLICE FACILITY/VEH PARKING LOT,11,24,7,
10284547,HY472301,10/22/2015 04:22:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,6,17,49,
10284548,HY472314,10/22/2015 04:40:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,2,30,
10284554,HY472347,10/22/2015 04:35:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,11,37,7,
10284556,HY472228,10/22/2015 03:39:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,11,28,67,
10284576,HY472441,10/22/2015 04:00:00 AM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,7,17,59,
10284582,HY472338,10/22/2015 05:06:00 PM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),4,10,24,
10284589,HY472394,10/22/2015 05:27:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,4,10,20,
10284594,HY472434,10/22/2015 05:05:00 PM,NARCOTICS,POSS: BARBITUATES,APARTMENT,4,7,20,
10284595,HY472391,10/22/2015 04:43:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,11,24,17,
10284621,HY472479,10/22/2015 06:30:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,2,3,66,
10284624,HY472466,10/22/2015 05:33:00 PM,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,11,24,7,
10284629,HY472334,10/22/2015 04:20:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,12,2,25,
